date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-23,ARKQ,"TESLA INC",TSLA,88160R101,285941.00,184712167.18,11.33
2020-12-23,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,2046292.00,120301506.68,7.38
2020-12-23,ARKQ,"TRIMBLE INC",TRMB,896239100,983332.00,65470244.56,4.01
2020-12-23,ARKQ,"DEERE & CO",DE,244199105,237112.00,63531789.28,3.90
2020-12-23,ARKQ,"PROTO LABS INC",PRLB,743713109,333537.00,62828364.69,3.85
2020-12-23,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,1406386.00,62218516.64,3.82
2020-12-23,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,35251.00,61068127.38,3.74
2020-12-23,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,2133375.00,56001093.75,3.43
2020-12-23,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1376353.00,54228308.20,3.33
2020-12-23,ARKQ,"JD.COM INC-ADR",JD,47215P106,612341.00,52330661.86,3.21
2020-12-23,ARKQ,"2U INC",TWOU,90214J101,1201373.00,51142448.61,3.14
2020-12-23,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,311990.00,48938751.40,3.00
2020-12-23,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,251210.00,48573965.60,2.98
2020-12-23,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,458713.00,47596060.88,2.92
2020-12-23,ARKQ,"CATERPILLAR INC",CAT,149123101,238404.00,42536041.68,2.61
2020-12-23,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,825663.00,41993220.18,2.58
2020-12-23,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,1765330.00,40117124.25,2.46
2020-12-23,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,4559279.00,39984876.83,2.45
2020-12-23,ARKQ,"STRATASYS LTD",SSYS,M85548101,1693400.00,38999002.00,2.39
2020-12-23,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,1424641.00,38037914.70,2.33
2020-12-23,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,388486.00,34948200.56,2.14
2020-12-23,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,1285433.00,34475313.06,2.11
2020-12-23,ARKQ,"XILINX INC",XLNX,983919101,224400.00,31862556.00,1.95
2020-12-23,ARKQ,"SYNOPSYS INC",SNPS,871607107,118443.00,30167432.10,1.85
2020-12-23,ARKQ,"SPLUNK INC",SPLK,848637104,165366.00,30187563.30,1.85
2020-12-23,ARKQ,"TERADYNE INC",TER,880770102,227367.00,26661054.42,1.63
2020-12-23,ARKQ,"ANSYS INC",ANSS,03662Q105,60948.00,22076584.56,1.35
2020-12-23,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,728360.00,21457485.60,1.32
2020-12-23,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,24710.00,20006451.50,1.23
2020-12-23,ARKQ,"AMAZON.COM INC",AMZN,023135106,5995.00,19095693.65,1.17
2020-12-23,ARKQ,"APPLE INC",AAPL,037833100,141414.00,18519577.44,1.14
2020-12-23,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,471603.00,15860008.89,0.97
2020-12-23,ARKQ,"AUTODESK INC",ADSK,052769106,52944.00,15892729.92,0.97
2020-12-23,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,122578.00,15556373.98,0.95
2020-12-23,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,198092.00,14589475.80,0.89
2020-12-23,ARKQ,"NVIDIA CORP",NVDA,67066G104,27698.00,14413208.26,0.88
2020-12-23,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,53362.00,13235376.86,0.81
2020-12-23,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,11959821.17,0.73
2020-12-23,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,8578880.83,8578880.83,0.53
2020-12-23,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,35796.00,7516802.04,0.46
2020-12-23,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,3071830.70,0.19
