date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-29,ARKW,"TESLA INC",TSLA,88160R101,773775.00,515326412.25,9.73
2020-12-29,ARKW,"ROKU INC",ROKU,77543R102,981009.00,333121226.13,6.29
2020-12-29,ARKW,"SQUARE INC - A",SQ,852234103,1031168.00,220669952.00,4.17
2020-12-29,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,933334.00,185714799.32,3.51
2020-12-29,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,6130201.00,184396446.08,3.48
2020-12-29,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,528574.00,168313818.82,3.18
2020-12-29,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,6745722.00,154274662.14,2.91
2020-12-29,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1934318.00,135131455.48,2.55
2020-12-29,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,481066.00,133149447.48,2.51
2020-12-29,ARKW,"SNAP INC - A",SNAP,83304A106,2361623.00,120985946.29,2.28
2020-12-29,ARKW,"TWILIO INC - A",TWLO,90138F102,338362.00,118595881.00,2.24
2020-12-29,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1725387.00,117826678.23,2.23
2020-12-29,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,487771.00,112689734.13,2.13
2020-12-29,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,92814.00,108741810.54,2.05
2020-12-29,ARKW,"NETFLIX INC",NFLX,64110L106,204524.00,108575655.88,2.05
2020-12-29,ARKW,"SEA LTD-ADR",SE,81141R100,558017.00,105102501.95,1.98
2020-12-29,ARKW,"PAGERDUTY INC",PD,69553P100,2368160.00,102541328.00,1.94
2020-12-29,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,782987.00,102226782.72,1.93
2020-12-29,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,1138656.00,101921098.56,1.92
2020-12-29,ARKW,"UNITY SOFTWARE INC",U,91332U101,663241.00,100268774.38,1.89
2020-12-29,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,874570.00,98738953.00,1.86
2020-12-29,ARKW,"LENDINGTREE INC","TREE UW",52603B107,356781.00,95042890.59,1.79
2020-12-29,ARKW,"HUYA INC-ADR",HUYA,44852D108,4358917.00,82993779.68,1.57
2020-12-29,ARKW,"VERACYTE INC",VCYT,92337F107,1654255.00,81075037.55,1.53
2020-12-29,ARKW,"KE HOLDINGS INC",BEKE,482497104,1276676.00,79473081.00,1.50
2020-12-29,ARKW,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,78417240.12,78417240.12,1.48
2020-12-29,ARKW,"DOCUSIGN INC",DOCU,256163106,342201.00,78076580.16,1.47
2020-12-29,ARKW,"2U INC",TWOU,90214J101,1892624.00,75023615.36,1.42
2020-12-29,ARKW,"MERCADOLIBRE INC",MELI,58733R102,44794.00,74962311.06,1.42
2020-12-29,ARKW,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,2989689.00,74772121.89,1.41
2020-12-29,ARKW,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,865516.00,68947004.56,1.30
2020-12-29,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,191373.00,67698198.75,1.28
2020-12-29,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,284984.00,67330319.84,1.27
2020-12-29,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,81583.00,66921719.07,1.26
2020-12-29,ARKW,"PELOTON INTERACTIVE INC-A",PTON,70614W100,441179.00,66220967.90,1.25
2020-12-29,ARKW,"AGORA INC-ADR",API,00851L103,1569888.00,61005847.68,1.15
2020-12-29,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,544673.00,57495681.88,1.09
2020-12-29,ARKW,"APPLE INC",AAPL,037833100,422830.00,57027082.10,1.08
2020-12-29,ARKW,"JD.COM INC-ADR",JD,47215P106,663219.00,57129684.66,1.08
2020-12-29,ARKW,"HUBSPOT INC",HUBS,443573100,143250.00,56364577.50,1.06
2020-12-29,ARKW,"CLOUDFLARE INC - CLASS A",NET,18915M107,724940.00,55385416.00,1.05
2020-12-29,ARKW,"SPLUNK INC",SPLK,848637104,319901.00,55099748.24,1.04
2020-12-29,ARKW,"NVIDIA CORP",NVDA,67066G104,104043.00,53866182.39,1.02
2020-12-29,ARKW,"ADOBE INC",ADBE,00724F101,107619.00,54036576.09,1.02
2020-12-29,ARKW,"ADYEN NV-UNSPON ADR",ADYEY,00783V104,1127721.00,53420143.77,1.01
2020-12-29,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,257002.00,52924421.86,1.00
2020-12-29,ARKW,"ATLASSIAN CORP PLC-CLASS A",TEAM,G06242104,219336.00,51138188.40,0.97
2020-12-29,ARKW,"SALESFORCE.COM INC",CRM,79466L302,223302.00,49675762.92,0.94
2020-12-29,ARKW,"OKTA INC",OKTA,679295105,182849.00,47860725.75,0.90
2020-12-29,ARKW,"SYNOPSYS INC",SNPS,871607107,182083.00,46216307.06,0.87
2020-12-29,ARKW,"LENDINGCLUB CORP",LC,52603A208,4628718.00,37770338.88,0.71
2020-12-29,ARKW,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,1317122.00,32480228.52,0.61
2020-12-29,ARKW,"NANO DIMENSION LTD - ADR",NNDM,63008G203,3619896.00,31094906.64,0.59
