date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-15,ARKF,"SQUARE INC - A",SQ,852234103,1069919.00,243674052.25,10.15
2021-01-15,ARKF,"MERCADOLIBRE INC",MELI,58733R102,62537.00,115804765.86,4.83
2021-01-15,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1339101.00,110141057.25,4.59
2021-01-15,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,778368.00,107025600.00,4.46
2021-01-15,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,860207.00,99087244.33,4.13
2021-01-15,ARKF,"SEA LTD-ADR",SE,81141R100,420146.00,94974003.30,3.96
2021-01-15,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,1336716.00,93235941.00,3.88
2021-01-15,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,368373.00,88332161.67,3.68
2021-01-15,ARKF,"ADYEN NV",ADYEN,BZ1HM42,37154.00,80283730.31,3.35
2021-01-15,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,291951.00,71078390.46,2.96
2021-01-15,ARKF,"TWILIO INC - A",TWLO,90138F102,173152.00,67295524.80,2.80
2021-01-15,ARKF,"MEITUAN-CLASS B",3690,BGJW376,1673215.00,66380892.89,2.77
2021-01-15,ARKF,"DOCUSIGN INC",DOCU,256163106,234690.00,58503523.20,2.44
2021-01-15,ARKF,"AMAZON.COM INC",AMZN,023135106,18686.00,58006015.50,2.42
2021-01-15,ARKF,"SNAP INC - A",SNAP,83304A106,1106952.00,55690755.12,2.32
2021-01-15,ARKF,"LIGHTSPEED POS INC-SUB VOTE",LSPD,BGHVW01,758596.00,53219966.74,2.22
2021-01-15,ARKF,"LENDINGTREE INC","TREE UW",52603B107,172402.00,52229185.90,2.18
2021-01-15,ARKF,"Z HOLDINGS CORP",4689,6084848,7373707.00,50923155.58,2.12
2021-01-15,ARKF,"APPLE INC",AAPL,037833100,395942.00,50340065.88,2.10
2021-01-15,ARKF,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,725455.00,49359958.20,2.06
2021-01-15,ARKF,"SHOPIFY INC - CLASS A",SHOP,82509L107,41648.00,48747734.56,2.03
2021-01-15,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,9081145.00,44624215.61,1.86
2021-01-15,ARKF,"SPLUNK INC",SPLK,848637104,257232.00,43721723.04,1.82
2021-01-15,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,170744.00,42918211.84,1.79
2021-01-15,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,191699.00,42664529.44,1.78
2021-01-15,ARKF,"INTUIT INC",INTU,461202103,102962.00,38199931.62,1.59
2021-01-15,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,291529.00,36508176.67,1.52
2021-01-15,ARKF,"TCS GROUP HOLDING-GDR REG S","TCS LI",87238U203,789289.00,35044431.60,1.46
2021-01-15,ARKF,"PINDUODUO INC-ADR",PDD,722304102,212799.00,34303198.80,1.43
2021-01-15,ARKF,"SCHWAB (CHARLES) CORP",SCHW,808513105,560220.00,32912925.00,1.37
2021-01-15,ARKF,"TELADOC HEALTH INC",TDOC,87918A105,143362.00,32292290.50,1.35
2021-01-15,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,251197.00,31399625.00,1.31
2021-01-15,ARKF,"YEAHKA LTD",9923,BL58D39,4896800.00,31072949.46,1.29
2021-01-15,ARKF,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,1157000.00,30116710.00,1.25
2021-01-15,ARKF,"JD.COM INC-ADR",JD,47215P106,317350.00,27853809.50,1.16
2021-01-15,ARKF,"BASE INC",4477,BKRQ8Q2,259900.00,25294464.77,1.05
2021-01-15,ARKF,"KE HOLDINGS INC",BEKE,482497104,397683.00,24807465.54,1.03
2021-01-15,ARKF,"DISCOVERY LTD",DSY,6177878,2670643.00,24695004.68,1.03
2021-01-15,ARKF,"HDFC BANK LTD-ADR",HDB,40415F101,320626.00,24008474.88,1.00
2021-01-15,ARKF,"NVIDIA CORP",NVDA,67066G104,46450.00,23892951.00,1.00
2021-01-15,ARKF,"LENDINGCLUB CORP",LC,52603A208,1879598.00,20036514.68,0.83
2021-01-15,ARKF,"VERISK ANALYTICS INC",VRSK,92345Y106,89308.00,16970306.16,0.71
2021-01-15,ARKF,"MARKETAXESS HOLDINGS INC",MKTX,57060D108,19428.00,10160844.00,0.42
2021-01-15,ARKF,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,9018313.21,9018313.21,0.38
2021-01-15,ARKF,"JSC KASPI.KZ GDR-REG S",KSPI,BMXZ8G7,48243.00,2995890.30,0.12
